departamento;provincia;distrito;ubigeo;capital_legal;categoría;altitud;población;latitud;longitud
San Martín;Picota;Tres Unidos;220710;Tres Unidos;Pueblo;236.7;4098;-6.80583333;-76.23222222
San Martín;Rioja;Rioja;220801;Rioja;Ciudad;850.2;27752;-6.0625;-77.16833333
San Martín;Rioja;Awajun;220802;Bajo Naranjillo;Pueblo;887.9;8045;-5.81611111;-77.38277778
San Martín;Rioja;Elias Soplín Vargas;220803;Segunda Jerusalen-Azunguillo;Pueblo;853.1;25754;-5.98722222;-77.27805556
San Martín;Rioja;Nueva Cajamarca;220804;Nueva Cajamarca;Pueblo;869.26;50086;-5.93611111;-77.30694444
San Martín;Rioja;Pardo Miguel;220805;Naranjos;Pueblo;962.7;16976;-5.73944444;-77.50444444
San Martín;Rioja;Posic;220806;Posic;Ciudad;838.3;2302;-6.01333333;-77.16194444
San Martín;Rioja;San Fernando;220807;San Fernando;Pueblo;828.2;3619;-5.90194444;-77.26944444
San Martín;Rioja;Yorongos;220808;Yorongos;Ciudad;883.2;2417;-6.13861111;-77.14416667
San Martín;Rioja;Yuracyacu;220809;Yuracyacu;Ciudad;812.1;3631;-5.93111111;-77.22638889
San Martín;San Martín;Tarapoto;220901;Tarapoto;Ciudad;342.3;87244;-6.48944444;-76.36027778
San Martín;San Martín;Alberto Leveau;220902;Utcurarca;Pueblo;215.4;944;-6.66305556;-76.28666667
San Martín;San Martín;Cacatachi;220903;Cacatachi;Pueblo;309.0;4022;-6.46194444;-76.45138889
San Martín;San Martín;Chazuta;220904;Chazuta;Pueblo;188.6;11189;-6.57361111;-76.13777778
San Martín;San Martín;Chipurana;220905;Navarro;Pueblo;152.1;2570;-6.35416667;-75.74138889
San Martín;San Martín;El Porvenir;220906;Pelejo;Pueblo;151.5;2697;-6.21166667;-75.80083333
San Martín;San Martín;Huimbayoc;220907;Huimbayoc;Villa;181.4;5902;-6.41777778;-75.76805556
San Martín;San Martín;Juan Guerra;220908;Juan Guerra;Pueblo;207.4;4428;-6.58416667;-76.33083333
San Martín;San Martín;La Banda de Shilcayo;220909;La Banda;Pueblo;418.31;56142;-6.49;-76.34055556
San Martín;San Martín;Morales;220910;Morales;Pueblo;290.16;50071;-6.47916667;-76.38305556
San Martín;San Martín;Papaplaya;220911;Papaplaya;Pueblo;149.3;1901;-6.24527778;-75.79055556
San Martín;San Martín;San Antonio;220912;San Antonio;Pueblo;498.9;1816;-6.40944444;-76.40666667
San Martín;San Martín;Sauce;220913;Sauce;Pueblo;621.7;6017;-6.69055556;-76.21666667
San Martín;San Martín;Shapaja;220914;Shapaja;Pueblo;214.0;2138;-6.57972222;-76.26194444
San Martín;Tocache;Tocache;221001;Tocache;Villa;519.1;31688;-8.18833333;-76.50944444
San Martín;Tocache;Nuevo Progreso;221002;Nuevo Progreso;Pueblo;512.2;13071;-8.45055556;-76.32638889
San Martín;Tocache;Pólvora;221003;Pólvora;Pueblo;542.9;11272;-7.90777778;-76.66777778
San Martín;Tocache;Shunte;221004;Tambo de Paja;Pueblo;1015.4;1464;-8.35166667;-76.72972222
San Martín;Tocache;Uchiza;221005;Uchiza;Pueblo;565.9;14503;-8.45833333;-76.46166667
San Martín;Tocache;Santa Lucia;221006;Santa Lucía;Ciudad;507.0;6122;-8.34527778;-73.38722222
Tacna;Tacna;Tacna;230101;Tacna;Ciudad;582.6;108210;-18.00194444;-70.25194444
Tacna;Tacna;Alto de La Alianza;230102;La Esperanza;Pueblo;602.8;33577;-17.99305556;-70.24777778
Tacna;Tacna;Calana;230103;Calana;Pueblo;880.9;3645;-17.94333333;-70.18833333
Tacna;Tacna;Ciudad Nueva;230104;Ciudad Nueva;Ciudad;695.47;30801;-17.98194444;-70.23805556
Tacna;Tacna;Inclán;230105;Sama Grande;Pueblo;518.6;2185;-17.79388889;-70.49472222
Tacna;Tacna;Pachia;230106;Pachia;Pueblo;1086.6;2339;-17.89638889;-70.15388889
Tacna;Tacna;Palca;230107;Palca;Pueblo;2938.8;2623;-17.77833333;-69.95972222
Tacna;Tacna;Pocollay;230108;Pocollay;Pueblo;689.64;19522;-17.99666667;-70.22583333
Tacna;Tacna;Sama;230109;Las Yaras;Pueblo;396.9;4190;-17.8625;-70.56
Tacna;Tacna;Coronel Gregorio Albarracin Lanchipa;230110;Alfonso Ugarte;Villa;561.73;162215;-18.04305556;-70.25166667
Tacna;Tacna;La Yarada los Palos;230111;Los Palos;Pueblo;41.993;6953;-18.28611111;-70.43916667
Tacna;Candarave;Candarave;230201;Candarave;Pueblo;3426.7;2306;-17.26805556;-70.25027778
Tacna;Candarave;Cairani;230202;Cairani;Pueblo;3388.7;936;-17.28527778;-70.36361111
Tacna;Candarave;Camilaca;230203;Alto Camilaca;Pueblo;3853.2;1034;-17.2425;-70.38805556
Tacna;Candarave;Curibaya;230204;Curibaya;Pueblo;2412.0;661;-17.38138889;-70.33472222
Tacna;Candarave;Huanuara;230205;Huanuara;Pueblo;3226.0;420;-17.31361111;-70.3225
Tacna;Candarave;Quilahuani;230206;Quilahuani;Pueblo;3204.9;621;-17.31833333;-70.25861111
Tacna;Jorge Basadre;Locumba;230301;Locumba;Pueblo;588.5;2918;-17.61388889;-70.76277778
Tacna;Jorge Basadre;Ilabaya;230302;Ilabaya;Pueblo;1386.6;7747;-17.41805556;-70.51305556
Tacna;Jorge Basadre;Ite;230303;Ite;Pueblo;159.7;3160;-17.86166667;-70.96583333
Tacna;Tarata;Tarata;230401;Tarata;Pueblo;3077.1;3556;-17.475;-70.03194444
Tacna;Tarata;Héroes Albarracín;230402;Chucatamani;Pueblo;2352.0;283;-17.48055556;-70.12305556
Tacna;Tarata;Estique;230403;Estique;Pueblo;3149.0;207;-17.54194444;-70.01833333
Tacna;Tarata;Estique-Pampa;230404;Estique-Pampa;Pueblo;3063.6;311;-17.53861111;-70.03138889
Tacna;Tarata;Sitajara;230405;Sitajara;Pueblo;3163.1;324;-17.37527778;-70.13388889
Tacna;Tarata;Susapaya;230406;Susapaya;Pueblo;3462.0;473;-17.34805556;-70.13361111
Tacna;Tarata;Tarucachi;230407;Tarucachi;Pueblo;3054.4;296;-17.52583333;-70.03166667
Tacna;Tarata;Ticaco;230408;Ticaco;Pueblo;3272.0;576;-17.44722222;-70.04666667
Tumbes;Tumbes;Tumbes;240101;Tumbes;Ciudad;9.2334;121016;-3.57111111;-80.45916667
Tumbes;Tumbes;Corrales;240102;San Pedro de Los Incas;Pueblo;26.648;26518;-3.60138889;-80.48055556
Tumbes;Tumbes;La Cruz;240103;Caleta Cruz;Pueblo;10.3;11376;-3.63722222;-80.59
Tumbes;Tumbes;Pampas de Hospital;240104;Pampas de Hospital;Pueblo;28.1;7792;-3.69333333;-80.43916667
Tumbes;Tumbes;San Jacinto;240105;San Jacinto;Pueblo;23.4;9188;-3.64083333;-80.44527778
Tumbes;Tumbes;San Juan de La Virgen;240106;San Juan de La Virgen;Pueblo;25.8;5177;-3.62777778;-80.43361111
Tumbes;Contralmirante Villar;Zorritos;240201;Zorritos;Ciudad;11.2;15127;-3.6775;-80.66805556
Tumbes;Contralmirante Villar;Casitas;240202;Cañaveral;Pueblo;136.5;2867;-3.94222222;-80.65111111
Tumbes;Contralmirante Villar;Canoas de Punta Sal;240203;Cancas;Villa;65.6;9124;-3.95055556;-80.94
Tumbes;Zarumilla;Zarumilla;240301;Zarumilla;Pueblo;15.0;28414;-3.50111111;-80.27555556
Tumbes;Zarumilla;Aguas Verdes;240302;Aguas Verdes;Villa;12.5;20632;-3.48166667;-80.245
Tumbes;Zarumilla;Matapalo;240303;Matapalo;Pueblo;68.6;5231;-3.68222222;-80.19972222
Tumbes;Zarumilla;Papayal;240304;Papayal;Pueblo;35.7;7672;-3.57138889;-80.235
Ucayali;Coronel Portillo;Calleria;250101;Pucallpa;Ciudad;162.07;185692;-8.36805556;-74.54333333
Ucayali;Coronel Portillo;Campoverde;250102;Campoverde;Pueblo;203.3;21999;-8.47194444;-74.80527778
Ucayali;Coronel Portillo;Iparia;250103;Iparia;Pueblo;169.5;12960;-9.30611111;-74.43555556
Ucayali;Coronel Portillo;Masisea;250104;Masisea;Pueblo;149.6;12127;-8.60472222;-74.30611111
Ucayali;Coronel Portillo;Yarinacocha;250105;Puerto Callao;Pueblo;131.3;131600;-8.35555556;-74.57583333
Ucayali;Coronel Portillo;Nueva Requena;250106;Nueva Requena;Villa;183.0;5984;-8.32055556;-74.85138889
Ucayali;Coronel Portillo;Manantay;250107;San Fernando;Ciudad;165.1;121979;-8.40027778;-74.54138889
Ucayali;Atalaya;Raimondi;250201;Atalaya;Ciudad;255.75992;44287;-10.72972222;-73.75527778
Ucayali;Atalaya;Sepahua;250202;Sepahua;Villa;277.4;8858;-11.13722222;-73.04555556
Ucayali;Atalaya;Tahuania;250203;Bolognesi;Pueblo;196.8;11899;-10.03055556;-73.95638889
Ucayali;Atalaya;Yurua;250204;Breu;Pueblo;240.3;2745;-9.53138889;-72.76
Ucayali;Padre Abad;Padre Abad;250301;Aguaytia;Ciudad;275.0;32586;-9.03361111;-75.5075
Ucayali;Padre Abad;Irazola;250302;San Alejandro;Villa;228.0;13832;-8.82861111;-75.21333333
Ucayali;Padre Abad;Curimaná;250303;Curimaná;Villa;180.9;12000;-8.43333333;-75.14777778
Ucayali;Padre Abad;Neshuya;250304;Monte Alegre;Pueblo;193.4;12301;-8.64;-74.96444444
Ucayali;Padre Abad;Alexander Von Humboldt;250305;Alexander Von Humboldt;Pueblo;237.4;6701;-8.8275;-75.05083333
Ucayali;Padre Abad;Huipoca;250306;Huipoca;Pueblo;304.0;4894;-8.97777778;-75.44722222
Ucayali;Padre Abad;Boquerón;250307;Boquerón;Pueblo;397.0;5750;-9.05972222;-75.63611111
Ucayali;Purús;Purús;250401;Esperanza;Pueblo;227.9;3222;-9.77222222;-70.70972222
